行政區,機構名稱,地址,電話,分機,手機,開放時間,位置指引,基本設備,友善設備或服務,優良哺集乳室認證效期,輪椅使用,貼心小提醒
63000080,臺北市文山區公所,臺北市文山區木柵路3段220號,(02)29365522,轉324,,"週一至週五
8:30-17:30","9樓
(女生化妝室旁)",靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,117年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000080,臺北市文山區戶政事務所,臺北市文山區木柵路3段220號,(02)29395885,轉1305,,"週一至週五
8:30~20:30
每月最後一個上班日
8:30-17:30","大廳
(等候區旁)",靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,欲使用請洽服務臺人員
63000080,臺北市古亭地政事務所,臺北市文山區萬隆街47之12號,(02)29355369,轉405,,"週一至週五
8:30-17:00","3樓
(服務臺旁)",靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,欲使用請洽服務臺人員
63000080,"臺北市政府
警察局文山第一分局",臺北市文山區木柵路2段202號,(02)29390534,,,全天候開放使用,"1樓服務臺
左後方",靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,117年8月31日,依各場所實際內容為主,欲使用請洽第3組組員
63000080,"臺北市政府
警察局文山第二分局",臺北市文山區景中街2號,(02)29326804,,,全天候開放使用,3樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000080,"臺北市政府環境保護局
木柵垃圾焚化廠",臺北市文山區木柵路5段53號,"(02)22300800
",轉103,920318106,"週一至週五
8:00-17:00",行政大樓B1,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,欲使用請洽秘書室服務人員
63000080,臺北市政府公務人員訓練處,臺北市文山區萬美街2段20號,(02)29320212,轉360,,"週一至週五
8:00-17:00","客服中心c區 
1樓保健室後方",靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000080,公務人員保障暨培訓委員會,臺北市文山區試院路1之3號,(02)82366923,,,"每週一至五
8:30-17:30",玉衡樓5樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000080,臺北市立聯合醫院政大門診部,臺北市文山區指南路2段117號,(02)82377444,,,"週一至週五14:00-16:30
週一、週三、週五、週六
09:00-11:30
週二、週四18:00-20:00","1樓
(注射室對面)",靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000080,臺北市立動物園,臺北市文山區新光路2段30號,(02)29382300,轉613,,"週一至週日 
9:00-17:00
(全年無休,除夕除外)",服務台旁護理站內         ,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000080,臺北市立動物園,臺北市文山區新光路2段30號,(02)29382300,轉613,,"週一至週日 
9:00-17:00
(全年無休,除夕除外)",爬蟲館,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000080,臺北市立動物園,臺北市文山區新光路2段30號,(02)29382300,轉613,,"週一至週日 
9:00-17:00
(全年無休,除夕除外)",非洲區河馬廣場賣店旁(左邊),靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000080,臺北市立動物園,臺北市文山區新光路2段30號,(02)29382300,轉613,,"週一至週日 
9:00-17:00
(全年無休,除夕除外)",非洲區河馬廣場賣店旁(中間),靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000080,臺北市立動物園,臺北市文山區新光路2段30號,(02)29382300,轉613,,"週一至週日 
9:00-17:00
(全年無休,除夕除外)",溫帶區萊爾富賣店旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000080,臺北市立動物園,臺北市文山區新光路2段30號,(02)29382300,轉613,,"週一至週日 
9:00-17:00
(全年無休,除夕除外)",熱帶雨林區老虎賣店旁(左邊),靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,欲使用請洽服務人員
63000080,臺北市立動物園,臺北市文山區新光路2段30號,(02)29382300,轉613,,"週一至週日 
9:00-17:00
(全年無休,除夕除外)",熱帶雨林區老虎賣店旁(右邊),靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,欲使用請洽服務臺人員
63000080,"臺北市立萬芳醫院-
委託財團法人臺北醫學大學辦理",臺北市文山區興隆路3段111號,(02)29307930,轉8653,,全天候開放使用,2樓兒科門診,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,欲使用請洽服務人員
63000080,臺北市政府環境保護局木柵垃圾焚化廠回饋設施博嘉運動公園,臺北市文山區木柵路4段16號,(02)22395494,轉30,,"週二至周日
8:30-21:00","2樓
(行政辦公室旁)",靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,117年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000080,臺北市文山運動中心,臺北市文山區興隆路3段222號,(02)22308268,轉221,,"每日6:00-22:00
(除夕、初一除外)","1樓
(服務臺旁)",靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,欲使用請洽服務臺人員，並登記
63000080,臺北市文山婦女支持培力中心,臺北市文山區興隆路2段88號,(02)29359595,轉12,,"週二至週六9:00-18:00
週三13:00-21:00",5樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000080,考選部,臺北市文山區試院路1之1號,(02)22369188,轉3166,,"週一至週五
8:30-17:30",考選部7樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,服務臺登記後前往使用哺集乳室
63000080,考選部國家考場,臺北市文山區木柵路1段72號,(02)22369188,轉3166,,"週一至週五8:30-17:30
考試期間：
考試開始至結束全程開放",國家考場1樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,欲使用請洽服務臺人員
63000080,財政部臺北國稅局(文山稽徵所),臺北市文山區木柵路3段220號,(02)22343833,轉110,,"週一至五
8:30-17:30","文山稽徵所
6樓",靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,
63000080,臺北市藝文推廣處(文山劇場),臺北市文山區景文街32號,(02)29332199,轉509,,"週二至週日
9:00-17:00",教育館2樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,欲使用請洽服務臺人員。
63000080,臺北市立圖書館文山分館,臺北市文山區興隆路2段160號,(02)29315339,轉9,,"週日及週一9:00-17:00
週二至週六8:30-21:00       ",兒童室旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,欲使用請洽服務臺人員
63000080,臺北市兆如老人安養護中心,臺北市文山區政大二街129號,(02)29362188,轉3118,,"週一至週五
8:30-17:30",竹苑1樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,117年8月31日,依各場所實際內容為主,欲使用請洽服務臺人員
63000080,"臺北市政府社會局
(文山社會福利服務中心)",臺北市文山區興隆路2段160號,(02)29323587,,,"週一至週五
8:30-17:30",大門口入口左側,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,欲使用請洽車站服務人員並登記
63000080,臺北市立圖書館萬興分館,臺北市文山區萬壽路27號,(02)22345501,轉9,,"週日及週一9:00-17:00 
週二至週六8:30-21:00       ",圖書館4樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,欲使用請洽車站服務人員並登記
63000080,"財團法人優人藝術文化基金會
永安藝文館",臺北市文山區木新路2段156之1號,(02)29392279,,,"週二至週六9:00-21:00
週日9:00-18:00",2樓閱覽室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,欲使用請洽車站服務人員並登記
